"time","alg","direction","bus","location","arrive","board"
9,"chain",1,4,4,26.6934891394407,19.0954168840183
9,"chain",1,2,5,28.9876667709249,23.4250470825356
9,"chain",-1,5,6,12.8578040775491,9.37372633597955
9,"chain",-1,5,6,12.8578040775491,9.37372633597955
9,"chain",1,3,6,21.6709701451052,9.62781945565596
9,"chain",1,3,8,21.8567558781032,21.6709701451052
9,"chain",-1,3,9,38.5445089745857,30.7738856370574
9,"chain",-1,3,9,48.5173664463366,30.7738856370574
9,"chain",-1,3,9,38.5445089745857,30.7738856370574
9,"chain",-1,3,10,48.5173664463366,28.101422000158
10,"chain",1,4,1,16.9371414028053,12.5243524771611
10,"chain",1,4,1,26.6934891394407,12.5243524771611
10,"chain",1,4,1,19.0954168840183,12.5243524771611
10,"chain",1,4,1,30.5634455792856,12.5243524771611
10,"chain",1,4,1,19.0954168840183,12.5243524771611
10,"chain",1,5,2,43.7453823421163,29.6741286347751
10,"chain",1,5,2,37.4501514258948,29.6741286347751
10,"chain",1,5,2,43.7453823421163,29.6741286347751
10,"chain",1,5,2,35.3820220100075,29.6741286347751
10,"chain",1,5,2,42.1073449332602,29.6741286347751
10,"chain",1,5,2,37.4501514258948,29.6741286347751
10,"chain",1,3,3,78.5552771377344,63.0595790811514
10,"chain",-1,5,3,21.1110808248799,12.6224807764695
10,"chain",1,3,3,78.5552771377344,63.0595790811514
10,"chain",-1,5,3,21.1110808248799,12.6224807764695
10,"chain",1,3,3,71.5403022500316,63.0595790811514
10,"chain",1,3,3,75.7411174641098,63.0595790811514
10,"chain",1,4,4,33.034018280147,19.0954168840183
10,"chain",1,4,4,26.6934891394407,19.0954168840183
10,"chain",1,2,5,28.9876667709249,23.4250470825356
10,"chain",-1,4,7,58.3640733390302,49.680481854954
10,"chain",1,3,8,21.8567558781032,21.6709701451052
10,"chain",-1,3,9,38.5445089745857,30.7738856370574
10,"chain",-1,3,9,48.5173664463366,30.7738856370574
10,"chain",-1,3,9,38.5445089745857,30.7738856370574
10,"chain",-1,3,10,48.5173664463366,28.101422000158
11,"chain",1,4,1,16.9371414028053,12.5243524771611
11,"chain",1,4,1,26.6934891394407,12.5243524771611
11,"chain",1,4,1,19.0954168840183,12.5243524771611
11,"chain",1,4,1,30.5634455792856,12.5243524771611
11,"chain",1,4,1,19.0954168840183,12.5243524771611
11,"chain",1,5,2,43.7453823421163,29.6741286347751
11,"chain",1,5,2,37.4501514258948,29.6741286347751
11,"chain",1,5,2,43.7453823421163,29.6741286347751
11,"chain",1,5,2,35.3820220100075,29.6741286347751
11,"chain",1,5,2,42.1073449332602,29.6741286347751
11,"chain",1,5,2,37.4501514258948,29.6741286347751
11,"chain",1,3,3,78.5552771377344,63.0595790811514
11,"chain",-1,5,3,21.1110808248799,12.6224807764695
11,"chain",1,3,3,78.5552771377344,63.0595790811514
11,"chain",-1,5,3,21.1110808248799,12.6224807764695
11,"chain",1,3,3,71.5403022500316,63.0595790811514
11,"chain",1,3,3,75.7411174641098,63.0595790811514
11,"chain",1,4,4,33.034018280147,19.0954168840183
11,"chain",1,4,4,26.6934891394407,19.0954168840183
11,"chain",1,2,5,28.9876667709249,23.4250470825356
11,"chain",-1,4,7,58.3640733390302,49.680481854954
11,"chain",1,3,8,21.8567558781032,21.6709701451052
11,"chain",-1,3,9,38.5445089745857,30.7738856370574
11,"chain",-1,3,9,48.5173664463366,30.7738856370574
11,"chain",-1,3,9,38.5445089745857,30.7738856370574
11,"chain",-1,3,10,48.5173664463366,28.101422000158
12,"chain",1,4,1,16.9371414028053,12.5243524771611
12,"chain",1,4,1,26.6934891394407,12.5243524771611
12,"chain",1,4,1,19.0954168840183,12.5243524771611
12,"chain",1,4,1,30.5634455792856,12.5243524771611
12,"chain",1,4,1,19.0954168840183,12.5243524771611
12,"chain",1,5,2,43.7453823421163,29.6741286347751
12,"chain",1,5,2,37.4501514258948,29.6741286347751
12,"chain",1,5,2,43.7453823421163,29.6741286347751
12,"chain",1,5,2,35.3820220100075,29.6741286347751
12,"chain",1,5,2,42.1073449332602,29.6741286347751
12,"chain",1,5,2,37.4501514258948,29.6741286347751
12,"chain",1,3,3,78.5552771377344,63.0595790811514
12,"chain",-1,5,3,21.1110808248799,12.6224807764695
12,"chain",1,3,3,78.5552771377344,63.0595790811514
12,"chain",-1,5,3,21.1110808248799,12.6224807764695
12,"chain",1,3,3,71.5403022500316,63.0595790811514
12,"chain",1,3,3,75.7411174641098,63.0595790811514
12,"chain",1,4,4,33.034018280147,19.0954168840183
12,"chain",1,4,4,26.6934891394407,19.0954168840183
12,"chain",1,2,5,28.9876667709249,23.4250470825356
12,"chain",1,2,5,36.9857129758264,23.4250470825356
12,"chain",-1,4,7,58.3640733390302,49.680481854954
12,"chain",-1,4,7,63.1817817394685,49.680481854954
12,"chain",1,3,8,21.8567558781032,21.6709701451052
12,"chain",-1,3,9,38.5445089745857,30.7738856370574
12,"chain",-1,3,9,48.5173664463366,30.7738856370574
12,"chain",-1,3,9,38.5445089745857,30.7738856370574
12,"chain",-1,3,10,48.5173664463366,28.101422000158
13,"chain",1,5,2,43.7453823421163,29.6741286347751
13,"chain",1,5,2,37.4501514258948,29.6741286347751
13,"chain",1,5,2,43.7453823421163,29.6741286347751
13,"chain",1,5,2,35.3820220100075,29.6741286347751
13,"chain",1,5,2,42.1073449332602,29.6741286347751
13,"chain",1,5,2,37.4501514258948,29.6741286347751
13,"chain",1,3,3,78.5552771377344,63.0595790811514
13,"chain",1,3,3,78.5552771377344,63.0595790811514
13,"chain",1,3,3,71.5403022500316,63.0595790811514
13,"chain",1,3,3,75.7411174641098,63.0595790811514
13,"chain",1,4,4,33.034018280147,19.0954168840183
13,"chain",1,4,4,26.6934891394407,19.0954168840183
13,"chain",1,2,5,28.9876667709249,23.4250470825356
13,"chain",1,2,5,36.9857129758264,23.4250470825356
13,"chain",-1,4,7,58.3640733390302,49.680481854954
13,"chain",-1,4,7,63.1817817394685,49.680481854954
13,"chain",1,3,8,21.8567558781032,21.6709701451052
13,"chain",-1,3,9,38.5445089745857,30.7738856370574
13,"chain",-1,3,9,48.5173664463366,30.7738856370574
13,"chain",-1,3,9,38.5445089745857,30.7738856370574
13,"chain",-1,3,10,48.5173664463366,28.101422000158
14,"chain",1,5,2,43.7453823421163,29.6741286347751
14,"chain",1,5,2,37.4501514258948,29.6741286347751
14,"chain",1,5,2,43.7453823421163,29.6741286347751
14,"chain",1,5,2,35.3820220100075,29.6741286347751
14,"chain",1,5,2,42.1073449332602,29.6741286347751
14,"chain",1,5,2,37.4501514258948,29.6741286347751
14,"chain",1,3,3,78.5552771377344,63.0595790811514
14,"chain",1,3,3,78.5552771377344,63.0595790811514
14,"chain",1,3,3,71.5403022500316,63.0595790811514
14,"chain",1,3,3,75.7411174641098,63.0595790811514
14,"chain",1,4,4,33.034018280147,19.0954168840183
14,"chain",1,4,4,26.6934891394407,19.0954168840183
14,"chain",1,2,5,28.9876667709249,23.4250470825356
14,"chain",1,2,5,36.9857129758264,23.4250470825356
14,"chain",1,2,5,30.5634455792856,23.4250470825356
14,"chain",-1,4,7,58.3640733390302,49.680481854954
14,"chain",-1,4,7,63.1817817394685,49.680481854954
14,"chain",1,3,8,21.8567558781032,21.6709701451052
14,"chain",-1,4,8,72.8695414281276,45.5725731415873
14,"chain",-1,3,9,38.5445089745857,30.7738856370574
14,"chain",-1,3,9,48.5173664463366,30.7738856370574
14,"chain",-1,3,9,38.5445089745857,30.7738856370574
14,"chain",-1,3,10,48.5173664463366,28.101422000158
15,"chain",1,5,2,43.7453823421163,29.6741286347751
15,"chain",1,5,2,37.4501514258948,29.6741286347751
15,"chain",1,5,2,43.7453823421163,29.6741286347751
15,"chain",1,5,2,35.3820220100075,29.6741286347751
15,"chain",1,5,2,42.1073449332602,29.6741286347751
15,"chain",1,5,2,37.4501514258948,29.6741286347751
15,"chain",1,3,3,78.5552771377344,63.0595790811514
15,"chain",1,3,3,78.5552771377344,63.0595790811514
15,"chain",1,3,3,71.5403022500316,63.0595790811514
15,"chain",1,3,3,75.7411174641098,63.0595790811514
15,"chain",1,4,4,33.034018280147,19.0954168840183
15,"chain",1,4,4,26.6934891394407,19.0954168840183
15,"chain",1,4,4,33.034018280147,19.0954168840183
15,"chain",1,2,5,28.9876667709249,23.4250470825356
15,"chain",1,2,5,36.9857129758264,23.4250470825356
15,"chain",1,2,5,30.5634455792856,23.4250470825356
15,"chain",-1,4,7,58.3640733390302,49.680481854954
15,"chain",-1,4,7,63.1817817394685,49.680481854954
15,"chain",1,3,8,21.8567558781032,21.6709701451052
15,"chain",-1,4,8,72.8695414281276,45.5725731415873
15,"chain",-1,3,9,38.5445089745857,30.7738856370574
15,"chain",-1,3,9,48.5173664463366,30.7738856370574
15,"chain",-1,3,9,38.5445089745857,30.7738856370574
15,"chain",-1,3,10,48.5173664463366,28.101422000158
16,"chain",1,5,2,43.7453823421163,29.6741286347751
16,"chain",1,5,2,37.4501514258948,29.6741286347751
16,"chain",1,5,2,43.7453823421163,29.6741286347751
16,"chain",1,5,2,35.3820220100075,29.6741286347751
16,"chain",1,5,2,42.1073449332602,29.6741286347751
16,"chain",1,5,2,37.4501514258948,29.6741286347751
16,"chain",1,3,3,78.5552771377344,63.0595790811514
16,"chain",1,3,3,78.5552771377344,63.0595790811514
16,"chain",1,3,3,71.5403022500316,63.0595790811514
16,"chain",1,3,3,75.7411174641098,63.0595790811514
16,"chain",1,4,4,33.034018280147,19.0954168840183
16,"chain",1,4,4,26.6934891394407,19.0954168840183
16,"chain",1,4,4,33.034018280147,19.0954168840183
16,"chain",1,2,5,28.9876667709249,23.4250470825356
16,"chain",1,2,5,36.9857129758264,23.4250470825356
16,"chain",1,2,5,30.5634455792856,23.4250470825356
16,"chain",-1,4,7,58.3640733390302,49.680481854954
16,"chain",-1,4,7,63.1817817394685,49.680481854954
16,"chain",1,3,8,21.8567558781032,21.6709701451052
16,"chain",-1,4,8,72.8695414281276,45.5725731415873
16,"chain",-1,3,9,38.5445089745857,30.7738856370574
16,"chain",-1,3,9,48.5173664463366,30.7738856370574
16,"chain",-1,3,9,38.5445089745857,30.7738856370574
16,"chain",-1,3,10,48.5173664463366,28.101422000158
17,"chain",1,5,2,43.7453823421163,29.6741286347751
17,"chain",1,5,2,37.4501514258948,29.6741286347751
17,"chain",1,5,2,43.7453823421163,29.6741286347751
17,"chain",1,5,2,35.3820220100075,29.6741286347751
17,"chain",1,5,2,42.1073449332602,29.6741286347751
17,"chain",1,5,2,37.4501514258948,29.6741286347751
17,"chain",1,3,3,78.5552771377344,63.0595790811514
17,"chain",1,3,3,78.5552771377344,63.0595790811514
17,"chain",1,3,3,71.5403022500316,63.0595790811514
17,"chain",1,3,3,75.7411174641098,63.0595790811514
17,"chain",1,4,4,33.034018280147,19.0954168840183
17,"chain",1,4,4,26.6934891394407,19.0954168840183
17,"chain",1,4,4,33.034018280147,19.0954168840183
17,"chain",1,2,5,28.9876667709249,23.4250470825356
17,"chain",1,2,5,36.9857129758264,23.4250470825356
17,"chain",1,2,5,30.5634455792856,23.4250470825356
17,"chain",-1,4,7,58.3640733390302,49.680481854954
17,"chain",-1,4,7,63.1817817394685,49.680481854954
17,"chain",1,3,8,21.8567558781032,21.6709701451052
17,"chain",-1,4,8,72.8695414281276,45.5725731415873
17,"chain",-1,3,9,38.5445089745857,30.7738856370574
17,"chain",-1,3,9,48.5173664463366,30.7738856370574
17,"chain",-1,3,9,38.5445089745857,30.7738856370574
17,"chain",-1,3,10,48.5173664463366,28.101422000158
17,"chain",-1,3,10,33.4183684797131,28.101422000158
18,"chain",1,5,2,43.7453823421163,29.6741286347751
18,"chain",1,5,2,37.4501514258948,29.6741286347751
18,"chain",1,5,2,43.7453823421163,29.6741286347751
18,"chain",1,5,2,35.3820220100075,29.6741286347751
18,"chain",1,5,2,42.1073449332602,29.6741286347751
18,"chain",1,5,2,37.4501514258948,29.6741286347751
18,"chain",1,3,3,78.5552771377344,63.0595790811514
18,"chain",1,3,3,78.5552771377344,63.0595790811514
18,"chain",1,3,3,71.5403022500316,63.0595790811514
18,"chain",1,3,3,75.7411174641098,63.0595790811514
18,"chain",1,4,4,33.034018280147,19.0954168840183
18,"chain",1,4,4,26.6934891394407,19.0954168840183
18,"chain",1,4,4,33.034018280147,19.0954168840183
18,"chain",1,2,5,28.9876667709249,23.4250470825356
18,"chain",1,2,5,36.9857129758264,23.4250470825356
18,"chain",1,2,5,30.5634455792856,23.4250470825356
18,"chain",-1,4,7,58.3640733390302,49.680481854954
18,"chain",-1,4,7,63.1817817394685,49.680481854954
18,"chain",1,3,8,21.8567558781032,21.6709701451052
18,"chain",-1,4,8,72.8695414281276,45.5725731415873
18,"chain",-1,4,8,72.8695414281276,45.5725731415873
18,"chain",-1,3,9,38.5445089745857,30.7738856370574
18,"chain",-1,3,9,48.5173664463366,30.7738856370574
18,"chain",-1,3,9,38.5445089745857,30.7738856370574
18,"chain",-1,3,10,48.5173664463366,28.101422000158
18,"chain",-1,3,10,33.4183684797131,28.101422000158
19,"chain",1,5,2,43.7453823421163,29.6741286347751
19,"chain",1,5,2,37.4501514258948,29.6741286347751
19,"chain",1,5,2,43.7453823421163,29.6741286347751
19,"chain",1,5,2,35.3820220100075,29.6741286347751
19,"chain",1,5,2,42.1073449332602,29.6741286347751
19,"chain",1,5,2,37.4501514258948,29.6741286347751
19,"chain",1,3,3,78.5552771377344,63.0595790811514
19,"chain",1,3,3,78.5552771377344,63.0595790811514
19,"chain",1,3,3,71.5403022500316,63.0595790811514
19,"chain",1,3,3,75.7411174641098,63.0595790811514
19,"chain",1,4,4,33.034018280147,19.0954168840183
19,"chain",1,4,4,26.6934891394407,19.0954168840183
19,"chain",1,4,4,33.034018280147,19.0954168840183
19,"chain",1,2,5,28.9876667709249,23.4250470825356
19,"chain",1,2,5,36.9857129758264,23.4250470825356
19,"chain",1,2,5,30.5634455792856,23.4250470825356
19,"chain",-1,4,7,58.3640733390302,49.680481854954
19,"chain",-1,4,7,63.1817817394685,49.680481854954
19,"chain",1,3,8,21.8567558781032,21.6709701451052
19,"chain",-1,4,8,72.8695414281276,45.5725731415873
19,"chain",-1,4,8,72.8695414281276,45.5725731415873
19,"chain",-1,3,9,38.5445089745857,30.7738856370574
19,"chain",-1,3,9,48.5173664463366,30.7738856370574
19,"chain",-1,3,9,38.5445089745857,30.7738856370574
19,"chain",-1,3,10,48.5173664463366,28.101422000158
19,"chain",-1,3,10,33.4183684797131,28.101422000158
20,"chain",1,5,2,43.7453823421163,29.6741286347751
20,"chain",1,5,2,37.4501514258948,29.6741286347751
20,"chain",1,5,2,43.7453823421163,29.6741286347751
20,"chain",1,5,2,35.3820220100075,29.6741286347751
20,"chain",1,5,2,42.1073449332602,29.6741286347751
20,"chain",1,5,2,37.4501514258948,29.6741286347751
20,"chain",1,3,3,78.5552771377344,63.0595790811514
20,"chain",1,3,3,78.5552771377344,63.0595790811514
20,"chain",1,3,3,71.5403022500316,63.0595790811514
20,"chain",1,3,3,75.7411174641098,63.0595790811514
20,"chain",1,2,5,28.9876667709249,23.4250470825356
20,"chain",1,2,5,36.9857129758264,23.4250470825356
20,"chain",1,2,5,30.5634455792856,23.4250470825356
20,"chain",-1,4,7,58.3640733390302,49.680481854954
20,"chain",-1,4,7,63.1817817394685,49.680481854954
20,"chain",1,3,8,21.8567558781032,21.6709701451052
20,"chain",-1,4,8,72.8695414281276,45.5725731415873
20,"chain",-1,4,8,72.8695414281276,45.5725731415873
20,"chain",-1,3,9,38.5445089745857,30.7738856370574
20,"chain",-1,3,9,48.5173664463366,30.7738856370574
20,"chain",-1,3,9,38.5445089745857,30.7738856370574
20,"chain",-1,3,10,48.5173664463366,28.101422000158
20,"chain",-1,3,10,33.4183684797131,28.101422000158
21,"chain",1,5,2,43.7453823421163,29.6741286347751
21,"chain",1,5,2,37.4501514258948,29.6741286347751
21,"chain",1,5,2,43.7453823421163,29.6741286347751
21,"chain",1,5,2,35.3820220100075,29.6741286347751
21,"chain",1,5,2,42.1073449332602,29.6741286347751
21,"chain",1,5,2,37.4501514258948,29.6741286347751
21,"chain",1,3,3,78.5552771377344,63.0595790811514
21,"chain",1,3,3,78.5552771377344,63.0595790811514
21,"chain",1,3,3,71.5403022500316,63.0595790811514
21,"chain",1,3,3,75.7411174641098,63.0595790811514
21,"chain",1,2,5,28.9876667709249,23.4250470825356
21,"chain",1,2,5,36.9857129758264,23.4250470825356
21,"chain",1,2,5,30.5634455792856,23.4250470825356
21,"chain",-1,4,7,58.3640733390302,49.680481854954
21,"chain",-1,4,7,63.1817817394685,49.680481854954
21,"chain",1,3,8,21.8567558781032,21.6709701451052
21,"chain",-1,4,8,72.8695414281276,45.5725731415873
21,"chain",-1,4,8,72.8695414281276,45.5725731415873
21,"chain",-1,3,9,38.5445089745857,30.7738856370574
21,"chain",-1,3,9,48.5173664463366,30.7738856370574
21,"chain",-1,3,9,38.5445089745857,30.7738856370574
21,"chain",-1,3,10,48.5173664463366,28.101422000158
21,"chain",-1,3,10,33.4183684797131,28.101422000158
22,"chain",1,5,2,43.7453823421163,29.6741286347751
22,"chain",1,5,2,37.4501514258948,29.6741286347751
22,"chain",1,5,2,43.7453823421163,29.6741286347751
22,"chain",1,5,2,35.3820220100075,29.6741286347751
22,"chain",1,5,2,42.1073449332602,29.6741286347751
22,"chain",1,5,2,37.4501514258948,29.6741286347751
22,"chain",1,3,3,78.5552771377344,63.0595790811514
22,"chain",1,3,3,78.5552771377344,63.0595790811514
22,"chain",1,3,3,71.5403022500316,63.0595790811514
22,"chain",1,3,3,75.7411174641098,63.0595790811514
22,"chain",1,2,5,28.9876667709249,23.4250470825356
22,"chain",1,2,5,36.9857129758264,23.4250470825356
22,"chain",1,2,5,30.5634455792856,23.4250470825356
22,"chain",-1,4,7,58.3640733390302,49.680481854954
22,"chain",-1,4,7,63.1817817394685,49.680481854954
22,"chain",-1,4,8,72.8695414281276,45.5725731415873
22,"chain",-1,4,8,72.8695414281276,45.5725731415873
22,"chain",-1,3,9,38.5445089745857,30.7738856370574
22,"chain",-1,3,9,48.5173664463366,30.7738856370574
22,"chain",-1,3,9,38.5445089745857,30.7738856370574
22,"chain",-1,3,10,48.5173664463366,28.101422000158
22,"chain",-1,3,10,33.4183684797131,28.101422000158
22,"chain",-1,3,10,49.2100483709848,28.101422000158
23,"chain",1,5,2,43.7453823421163,29.6741286347751
23,"chain",1,5,2,37.4501514258948,29.6741286347751
23,"chain",1,5,2,43.7453823421163,29.6741286347751
23,"chain",1,5,2,35.3820220100075,29.6741286347751
23,"chain",1,5,2,42.1073449332602,29.6741286347751
23,"chain",1,5,2,37.4501514258948,29.6741286347751
23,"chain",1,3,3,78.5552771377344,63.0595790811514
23,"chain",1,3,3,78.5552771377344,63.0595790811514
23,"chain",1,3,3,71.5403022500316,63.0595790811514
23,"chain",1,3,3,75.7411174641098,63.0595790811514
23,"chain",1,2,5,28.9876667709249,23.4250470825356
23,"chain",1,2,5,36.9857129758264,23.4250470825356
23,"chain",1,2,5,30.5634455792856,23.4250470825356
23,"chain",-1,4,7,58.3640733390302,49.680481854954
23,"chain",-1,4,7,63.1817817394685,49.680481854954
23,"chain",-1,4,8,72.8695414281276,45.5725731415873
23,"chain",-1,4,8,72.8695414281276,45.5725731415873
23,"chain",-1,3,9,38.5445089745857,30.7738856370574
23,"chain",-1,3,9,48.5173664463366,30.7738856370574
23,"chain",-1,3,9,38.5445089745857,30.7738856370574
23,"chain",-1,3,10,48.5173664463366,28.101422000158
23,"chain",-1,3,10,33.4183684797131,28.101422000158
23,"chain",-1,3,10,49.2100483709848,28.101422000158
24,"chain",1,5,2,43.7453823421163,29.6741286347751
24,"chain",1,5,2,37.4501514258948,29.6741286347751
24,"chain",1,5,2,43.7453823421163,29.6741286347751
24,"chain",1,5,2,35.3820220100075,29.6741286347751
24,"chain",1,5,2,42.1073449332602,29.6741286347751
24,"chain",1,5,2,37.4501514258948,29.6741286347751
24,"chain",1,3,3,78.5552771377344,63.0595790811514
24,"chain",1,3,3,78.5552771377344,63.0595790811514
24,"chain",1,3,3,71.5403022500316,63.0595790811514
24,"chain",1,3,3,75.7411174641098,63.0595790811514
24,"chain",-1,4,7,58.3640733390302,49.680481854954
24,"chain",-1,4,7,63.1817817394685,49.680481854954
24,"chain",-1,4,8,72.8695414281276,45.5725731415873
24,"chain",-1,4,8,72.8695414281276,45.5725731415873
24,"chain",-1,3,9,38.5445089745857,30.7738856370574
24,"chain",-1,3,9,48.5173664463366,30.7738856370574
24,"chain",-1,3,9,38.5445089745857,30.7738856370574
24,"chain",-1,3,10,48.5173664463366,28.101422000158
24,"chain",-1,3,10,33.4183684797131,28.101422000158
24,"chain",-1,3,10,49.2100483709848,28.101422000158
25,"chain",1,5,2,43.7453823421163,29.6741286347751
25,"chain",1,5,2,37.4501514258948,29.6741286347751
25,"chain",1,5,2,43.7453823421163,29.6741286347751
25,"chain",1,5,2,35.3820220100075,29.6741286347751
25,"chain",1,5,2,42.1073449332602,29.6741286347751
25,"chain",1,5,2,37.4501514258948,29.6741286347751
25,"chain",1,3,3,78.5552771377344,63.0595790811514
25,"chain",1,3,3,78.5552771377344,63.0595790811514
25,"chain",1,3,3,71.5403022500316,63.0595790811514
25,"chain",1,3,3,75.7411174641098,63.0595790811514
25,"chain",-1,4,7,58.3640733390302,49.680481854954
25,"chain",-1,4,7,63.1817817394685,49.680481854954
25,"chain",-1,4,8,72.8695414281276,45.5725731415873
25,"chain",-1,4,8,72.8695414281276,45.5725731415873
25,"chain",-1,3,9,38.5445089745857,30.7738856370574
25,"chain",-1,3,9,48.5173664463366,30.7738856370574
25,"chain",-1,3,9,38.5445089745857,30.7738856370574
25,"chain",-1,3,10,48.5173664463366,28.101422000158
25,"chain",-1,3,10,33.4183684797131,28.101422000158
25,"chain",-1,3,10,49.2100483709848,28.101422000158
26,"chain",1,5,2,43.7453823421163,29.6741286347751
26,"chain",1,5,2,37.4501514258948,29.6741286347751
26,"chain",1,5,2,43.7453823421163,29.6741286347751
26,"chain",1,5,2,35.3820220100075,29.6741286347751
26,"chain",1,5,2,42.1073449332602,29.6741286347751
26,"chain",1,5,2,37.4501514258948,29.6741286347751
26,"chain",1,3,3,78.5552771377344,63.0595790811514
26,"chain",1,3,3,78.5552771377344,63.0595790811514
26,"chain",1,3,3,71.5403022500316,63.0595790811514
26,"chain",1,3,3,75.7411174641098,63.0595790811514
26,"chain",-1,4,7,58.3640733390302,49.680481854954
26,"chain",-1,4,7,63.1817817394685,49.680481854954
26,"chain",-1,4,8,72.8695414281276,45.5725731415873
26,"chain",-1,4,8,72.8695414281276,45.5725731415873
26,"chain",-1,3,9,38.5445089745857,30.7738856370574
26,"chain",-1,3,9,48.5173664463366,30.7738856370574
26,"chain",-1,3,9,38.5445089745857,30.7738856370574
26,"chain",-1,3,10,48.5173664463366,28.101422000158
26,"chain",-1,3,10,33.4183684797131,28.101422000158
26,"chain",-1,3,10,49.2100483709848,28.101422000158
27,"chain",1,5,2,43.7453823421163,29.6741286347751
27,"chain",1,5,2,37.4501514258948,29.6741286347751
27,"chain",1,5,2,43.7453823421163,29.6741286347751
27,"chain",1,5,2,35.3820220100075,29.6741286347751
27,"chain",1,5,2,42.1073449332602,29.6741286347751
27,"chain",1,5,2,37.4501514258948,29.6741286347751
27,"chain",1,3,3,78.5552771377344,63.0595790811514
27,"chain",1,3,3,78.5552771377344,63.0595790811514
27,"chain",1,3,3,71.5403022500316,63.0595790811514
27,"chain",1,3,3,75.7411174641098,63.0595790811514
27,"chain",-1,4,7,58.3640733390302,49.680481854954
27,"chain",-1,4,7,63.1817817394685,49.680481854954
27,"chain",-1,4,8,72.8695414281276,45.5725731415873
27,"chain",-1,4,8,72.8695414281276,45.5725731415873
27,"chain",-1,3,9,38.5445089745857,30.7738856370574
27,"chain",-1,3,9,48.5173664463366,30.7738856370574
27,"chain",-1,3,9,38.5445089745857,30.7738856370574
27,"chain",-1,3,10,48.5173664463366,28.101422000158
27,"chain",-1,3,10,33.4183684797131,28.101422000158
27,"chain",-1,3,10,49.2100483709848,28.101422000158
28,"chain",1,5,2,43.7453823421163,29.6741286347751
28,"chain",1,5,2,37.4501514258948,29.6741286347751
28,"chain",1,5,2,43.7453823421163,29.6741286347751
28,"chain",1,5,2,35.3820220100075,29.6741286347751
28,"chain",1,5,2,42.1073449332602,29.6741286347751
28,"chain",1,5,2,37.4501514258948,29.6741286347751
28,"chain",1,3,3,78.5552771377344,63.0595790811514
28,"chain",1,3,3,78.5552771377344,63.0595790811514
28,"chain",1,3,3,71.5403022500316,63.0595790811514
28,"chain",1,3,3,75.7411174641098,63.0595790811514
28,"chain",-1,4,7,58.3640733390302,49.680481854954
28,"chain",-1,4,7,63.1817817394685,49.680481854954
28,"chain",-1,4,8,72.8695414281276,45.5725731415873
28,"chain",-1,4,8,72.8695414281276,45.5725731415873
28,"chain",-1,3,9,38.5445089745857,30.7738856370574
28,"chain",-1,3,9,48.5173664463366,30.7738856370574
28,"chain",-1,3,9,38.5445089745857,30.7738856370574
28,"chain",-1,3,10,48.5173664463366,28.101422000158
28,"chain",-1,3,10,33.4183684797131,28.101422000158
28,"chain",-1,3,10,49.2100483709848,28.101422000158
29,"chain",1,5,2,43.7453823421163,29.6741286347751
29,"chain",1,5,2,37.4501514258948,29.6741286347751
29,"chain",1,5,2,43.7453823421163,29.6741286347751
29,"chain",1,5,2,35.3820220100075,29.6741286347751
29,"chain",1,5,2,42.1073449332602,29.6741286347751
29,"chain",1,5,2,37.4501514258948,29.6741286347751
29,"chain",1,3,3,78.5552771377344,63.0595790811514
29,"chain",1,3,3,78.5552771377344,63.0595790811514
29,"chain",1,3,3,71.5403022500316,63.0595790811514
29,"chain",1,3,3,75.7411174641098,63.0595790811514
29,"chain",-1,4,7,58.3640733390302,49.680481854954
29,"chain",-1,4,7,63.1817817394685,49.680481854954
29,"chain",-1,4,8,72.8695414281276,45.5725731415873
29,"chain",-1,4,8,72.8695414281276,45.5725731415873
29,"chain",-1,3,9,38.5445089745857,30.7738856370574
29,"chain",-1,3,9,48.5173664463366,30.7738856370574
29,"chain",-1,3,9,38.5445089745857,30.7738856370574
30,"chain",1,3,3,78.5552771377344,63.0595790811514
30,"chain",1,3,3,78.5552771377344,63.0595790811514
30,"chain",1,3,3,71.5403022500316,63.0595790811514
30,"chain",1,3,3,75.7411174641098,63.0595790811514
30,"chain",-1,4,7,58.3640733390302,49.680481854954
30,"chain",-1,4,7,63.1817817394685,49.680481854954
30,"chain",-1,4,8,72.8695414281276,45.5725731415873
30,"chain",-1,4,8,72.8695414281276,45.5725731415873
30,"chain",-1,3,9,38.5445089745857,30.7738856370574
30,"chain",-1,3,9,48.5173664463366,30.7738856370574
30,"chain",-1,3,9,38.5445089745857,30.7738856370574
31,"chain",1,3,3,78.5552771377344,63.0595790811514
31,"chain",1,3,3,78.5552771377344,63.0595790811514
31,"chain",1,3,3,71.5403022500316,63.0595790811514
31,"chain",1,3,3,75.7411174641098,63.0595790811514
31,"chain",-1,4,7,58.3640733390302,49.680481854954
31,"chain",-1,4,7,63.1817817394685,49.680481854954
31,"chain",-1,4,8,72.8695414281276,45.5725731415873
31,"chain",-1,4,8,72.8695414281276,45.5725731415873
32,"chain",1,3,3,78.5552771377344,63.0595790811514
32,"chain",1,3,3,78.5552771377344,63.0595790811514
32,"chain",1,3,3,71.5403022500316,63.0595790811514
32,"chain",1,3,3,75.7411174641098,63.0595790811514
32,"chain",-1,4,7,58.3640733390302,49.680481854954
32,"chain",-1,4,7,63.1817817394685,49.680481854954
32,"chain",-1,4,8,72.8695414281276,45.5725731415873
32,"chain",-1,4,8,72.8695414281276,45.5725731415873
